Påloggings-SID;;Rolle-ID;Selskapsnavn;Påloggings-ID;Rollenavn
S-1-5-21-3915561868-3545416769-4275916019-2703;OSOHOTWATER\hr;X-STILARK;OSO Hotwater AS;OSOHOTWATER\hr;Bruker stilark(data til Office
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;ALLE;;OSOHOTWATER\of;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;FRIGI DOKUMENT;OSO Hotwater AS;OSOHOTWATER\of;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;LAG-OVERFØR;OSO Hotwater AS;OSOHOTWATER\of;Opprett overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;LAG-OVERFØR, BOKF;OSO Hotwater AS;OSOHOTWATER\of;Bokfør overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;LAG-VARE/STYKKL;OSO Hotwater AS;OSOHOTWATER\of;Les vare-/stykkl-/LFE-poster
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;LAG-VAREJNL;OSO Hotwater AS;OSOHOTWATER\of;Les varejournaler
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;O-KJOP-LES;OSO Hotwater AS;OSOHOTWATER\of;OSO-till.(lese: foresp,best)
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;O-SALG-LES;OSO Hotwater AS;OSOHOTWATER\of;OSO-till.:lese (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;O-SALG-RED;OSO Hotwater AS;OSOHOTWATER\of;OSO-till.:rediger (tilb, s.o.)
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;O-SKRIV TILBUD;OSO Hotwater AS;OSOHOTWATER\of;OSO-till: skrive tilbud
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;OSO-TILLEGG;OSO Hotwater AS;OSOHOTWATER\of;OSO-tillegg
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;PROD-PLANL., OPPRETT;OSO Hotwater AS;OSOHOTWATER\of;Lag ordrer fra planleg.
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;PROD-PROD.ORD, ENDR;OSO Hotwater AS;OSOHOTWATER\of;Redig. prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;PROD-PRODORDRE;OSO Hotwater AS;OSOHOTWATER\of;Les prod.ordre
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;PROD-PRODORDREJOURN;OSO Hotwater AS;OSOHOTWATER\of;Les prod.ordrejournal
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;SALG-BOKFØRT S/F/R/K;OSO Hotwater AS;OSOHOTWATER\of;Les bokførte følgesedler osv.
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;SALG-JOURNAL;OSO Hotwater AS;OSOHOTWATER\of;Les finansjournaler (Salg)
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;SALG-KUNDE;OSO Hotwater AS;OSOHOTWATER\of;Les kunder og poster
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;SALG-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\of;Opprett ordrer osv.
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;X-KOBLING VAREKORT;OSO Hotwater AS;OSOHOTWATER\of;Adm koblinger for PU
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;X-LES ALT;Tidligere OSO Hotwater AS;OSOHOTWATER\of;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;X-LES ALT;TidligerOSO Hotwater Export AS;OSOHOTWATER\of;Denne rollen leser alle tabell
S-1-5-21-3915561868-3545416769-4275916019-2715;OSOHOTWATER\of;X-STILARK;OSO Hotwater AS;OSOHOTWATER\of;Bruker stilark(data til Office
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;ALLE;;OSOHOTWATER\sg;Alle brukere
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;EDI;OSO Hotwater AS;OSOHOTWATER\sg;Automatisk innlesing av EDI
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;FRIGI DOKUMENT;OSO Hotwater AB;OSOHOTWATER\sg;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;FRIGI DOKUMENT;OSO Hotwater AS;OSOHOTWATER\sg;Frigi dokumenter
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;KJØP-BEST.FORSLAG;OSO Hotwater AB;OSOHOTWATER\sg;Opprett poster på best.forslag
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;KJØP-BEST.FORSLAG;OSO Hotwater AS;OSOHOTWATER\sg;Opprett poster på best.forslag
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;KJØP-BOKFØRT R/F/S/K;OSO Hotwater AB;OSOHOTWATER\sg;Bokførte mottak osv.
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;KJØP-BOKFØRT R/F/S/K;OSO Hotwater AS;OSOHOTWATER\sg;Bokførte mottak osv.
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;KJØP-JOURNAL;OSO Hotwater AB;OSOHOTWATER\sg;Les finansjournaler (Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;KJØP-JOURNAL;OSO Hotwater AS;OSOHOTWATER\sg;Les finansjournaler (Kjøp)
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;KJØP-LEVERANDØR;OSO Hotwater AB;OSOHOTWATER\sg;Les leverandører og poster
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;KJØP-LEVERANDØR;OSO Hotwater AS;OSOHOTWATER\sg;Les leverandører og poster
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;KJØP-T/O/F/R/K;OSO Hotwater AB;OSOHOTWATER\sg;Opprett bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;KJØP-T/O/F/R/K;OSO Hotwater AS;OSOHOTWATER\sg;Opprett bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;KJØP-T/O/F/R/K, BOKF;OSO Hotwater AB;OSOHOTWATER\sg;Bokfør bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;KJØP-T/O/F/R/K, BOKF;OSO Hotwater AS;OSOHOTWATER\sg;Bokfør bestillinger osv.
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-BOKF OVERFØRING;OSO Hotwater AB;OSOHOTWATER\sg;Les bokførte overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-BOKF OVERFØRING;OSO Hotwater AS;OSOHOTWATER\sg;Les bokførte overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-OVERFØR;OSO Hotwater AB;OSOHOTWATER\sg;Opprett overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-OVERFØR;OSO Hotwater AS;OSOHOTWATER\sg;Opprett overføringsordrer
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-VARE/STYKKL;OSO Hotwater AB;OSOHOTWATER\sg;Les vare-/stykkl-/LFE-poster
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-VARE/STYKKL;OSO Hotwater AS;OSOHOTWATER\sg;Les vare-/stykkl-/LFE-poster
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-VARE/STYKKL, RED;OSO Hotwater AB;OSOHOTWATER\sg;Rediger varer/stykkl./LFE
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-VARE/STYKKL, RED;OSO Hotwater AS;OSOHOTWATER\sg;Rediger varer/stykkl./LFE
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-VAREJNL;OSO Hotwater AB;OSOHOTWATER\sg;Les varejournaler
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-VAREJNL;OSO Hotwater AS;OSOHOTWATER\sg;Les varejournaler
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-VAREKLD;OSO Hotwater AB;OSOHOTWATER\sg;Opprett poster i varekladder
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-VAREKLD;OSO Hotwater AS;OSOHOTWATER\sg;Opprett poster i varekladder
S-1-5-21-3915561868-3545416769-4275916019-2716;OSOHOTWATER\sg;LAG-VAREKLD, BOKF;OSO Hotwater AB;OSOHOTWATER\sg;Bokfør varekladder
